1785859238.303747 server started (2970769): version 3.4, socket /tmp/tmux-1001/default, protocol 8
1785859238.303791 on Linux 6.8.0-101-generic #101-Ubuntu SMP PREEMPT_DYNAMIC Mon Feb  9 10:15:05 UTC 2026
1785859238.303800 using libevent 2.1.12-stable poll
1785859238.303804 using ncurses 6.4 20240113
1785859238.458726 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,49 at 0,49, width 209
1785859238.458731 tty_draw_line: px=0 py=49 nx=209 atx=0 aty=49
1785859238.458734 tty_draw_line: defaults: fg=8, bg=8
1785859238.458739 tty_draw_line: 209 to end of line (0 cleared)
1785859238.458743 tty_clear_line: /dev/pts/0, 209 at 0,49
1785859238.458747 /dev/pts/0: \r
1785859238.458750 /dev/pts/0: \n
1785859238.458753 /dev/pts/0: \033[K
1785859238.458756 /dev/pts/0: redrawing status
1785859238.458760 screen_redraw_draw_status: /dev/pts/0 @0
1785859238.458763 tty_draw_line: px=0 py=0 nx=4294967295 atx=0 aty=50
1785859238.458766 tty_draw_line: defaults: fg=8, bg=8
1785859238.458770 utf8_to_data: 4100005b -> (1 1 [)
1785859238.458773 utf8_to_data: 41000030 -> (1 1 0)
1785859238.458776 utf8_to_data: 4100005d -> (1 1 ])
1785859238.458779 utf8_to_data: 41000020 -> (1 1  )
1785859238.458782 utf8_to_data: 41000030 -> (1 1 0)
1785859238.458785 utf8_to_data: 4100003a -> (1 1 :)
1785859238.458787 utf8_to_data: 41000062 -> (1 1 b)
1785859238.458790 utf8_to_data: 41000061 -> (1 1 a)
1785859238.458793 utf8_to_data: 41000073 -> (1 1 s)
1785859238.458796 utf8_to_data: 41000068 -> (1 1 h)
1785859238.458798 utf8_to_data: 4100002a -> (1 1 *)
1785859238.458802 utf8_to_data: 41000020 -> (1 1  )
1785859238.458805 utf8_to_data: 41000020 -> (1 1  )
1785859238.458808 utf8_to_data: 41000020 -> (1 1  )
1785859238.458810 utf8_to_data: 41000020 -> (1 1  )
1785859238.458813 utf8_to_data: 41000020 -> (1 1  )
1785859238.458816 utf8_to_data: 41000020 -> (1 1  )
1785859238.458820 utf8_to_data: 41000020 -> (1 1  )
1785859238.458823 utf8_to_data: 41000020 -> (1 1  )
1785859238.458826 utf8_to_data: 41000020 -> (1 1  )
1785859238.458829 utf8_to_data: 41000020 -> (1 1  )
1785859238.458832 utf8_to_data: 41000020 -> (1 1  )
1785859238.458835 utf8_to_data: 41000020 -> (1 1  )
1785859238.458838 utf8_to_data: 41000020 -> (1 1  )
1785859238.458841 utf8_to_data: 41000020 -> (1 1  )
1785859238.458844 utf8_to_data: 41000020 -> (1 1  )
1785859238.458847 utf8_to_data: 41000020 -> (1 1  )
1785859238.458850 utf8_to_data: 41000020 -> (1 1  )
1785859238.458853 utf8_to_data: 41000020 -> (1 1  )
1785859238.458856 utf8_to_data: 41000020 -> (1 1  )
1785859238.458858 utf8_to_data: 41000020 -> (1 1  )
1785859238.458862 utf8_to_data: 41000020 -> (1 1  )
1785859238.458865 utf8_to_data: 41000020 -> (1 1  )
1785859238.458868 utf8_to_data: 41000020 -> (1 1  )
1785859238.458871 utf8_to_data: 41000020 -> (1 1  )
1785859238.458874 utf8_to_data: 41000020 -> (1 1  )
1785859238.458877 utf8_to_data: 41000020 -> (1 1  )
1785859238.458880 utf8_to_data: 41000020 -> (1 1  )
1785859238.458883 utf8_to_data: 41000020 -> (1 1  )
1785859238.458886 utf8_to_data: 41000020 -> (1 1  )
1785859238.458889 utf8_to_data: 41000020 -> (1 1  )
1785859238.458892 utf8_to_data: 41000020 -> (1 1  )
1785859238.458895 utf8_to_data: 41000020 -> (1 1  )
1785859238.458897 utf8_to_data: 41000020 -> (1 1  )
1785859238.458909 utf8_to_data: 41000020 -> (1 1  )
1785859238.458912 utf8_to_data: 41000020 -> (1 1  )
1785859238.458915 utf8_to_data: 41000020 -> (1 1  )
1785859238.458918 utf8_to_data: 41000020 -> (1 1  )
1785859238.458921 utf8_to_data: 41000020 -> (1 1  )
1785859238.458924 utf8_to_data: 41000020 -> (1 1  )
1785859238.458927 utf8_to_data: 41000020 -> (1 1  )
1785859238.458930 utf8_to_data: 41000020 -> (1 1  )
1785859238.458933 utf8_to_data: 41000020 -> (1 1  )
1785859238.458936 utf8_to_data: 41000020 -> (1 1  )
1785859238.458939 utf8_to_data: 41000020 -> (1 1  )
1785859238.458942 utf8_to_data: 41000020 -> (1 1  )
1785859238.458946 utf8_to_data: 41000020 -> (1 1  )
1785859238.458949 utf8_to_data: 41000020 -> (1 1  )
1785859238.458951 utf8_to_data: 41000020 -> (1 1  )
1785859238.458954 utf8_to_data: 41000020 -> (1 1  )
1785859238.458958 utf8_to_data: 41000020 -> (1 1  )
1785859238.458962 utf8_to_data: 41000020 -> (1 1  )
1785859238.458967 utf8_to_data: 41000020 -> (1 1  )
1785859238.458971 utf8_to_data: 41000020 -> (1 1  )
1785859238.458976 utf8_to_data: 41000020 -> (1 1  )
1785859238.458980 utf8_to_data: 41000020 -> (1 1  )
1785859238.458984 utf8_to_data: 41000020 -> (1 1  )
1785859238.458988 utf8_to_data: 41000020 -> (1 1  )
1785859238.458991 utf8_to_data: 41000020 -> (1 1  )
1785859238.458995 utf8_to_data: 41000020 -> (1 1  )
1785859238.458999 utf8_to_data: 41000020 -> (1 1  )
1785859238.459003 utf8_to_data: 41000020 -> (1 1  )
1785859238.459007 utf8_to_data: 41000020 -> (1 1  )
1785859238.459010 utf8_to_data: 41000020 -> (1 1  )
1785859238.459014 utf8_to_data: 41000020 -> (1 1  )
1785859238.459018 utf8_to_data: 41000020 -> (1 1  )
1785859238.459022 utf8_to_data: 41000020 -> (1 1  )
1785859238.459025 utf8_to_data: 41000020 -> (1 1  )
1785859238.459029 utf8_to_data: 41000020 -> (1 1  )
1785859238.459034 utf8_to_data: 41000020 -> (1 1  )
1785859238.459039 utf8_to_data: 41000020 -> (1 1  )
1785859238.459044 utf8_to_data: 41000020 -> (1 1  )
1785859238.459209 utf8_to_data: 41000020 -> (1 1  )
1785859238.459212 utf8_to_data: 41000020 -> (1 1  )
1785859238.459215 utf8_to_data: 41000020 -> (1 1  )
1785859238.459220 utf8_to_data: 41000020 -> (1 1  )
1785859238.459225 utf8_to_data: 41000020 -> (1 1  )
1785859238.459230 utf8_to_data: 41000020 -> (1 1  )
1785859238.459235 utf8_to_data: 41000020 -> (1 1  )
1785859238.459239 utf8_to_data: 41000020 -> (1 1  )
1785859238.459243 utf8_to_data: 41000020 -> (1 1  )
1785859238.459246 utf8_to_data: 41000020 -> (1 1  )
1785859238.459250 utf8_to_data: 41000020 -> (1 1  )
1785859238.459254 utf8_to_data: 41000020 -> (1 1  )
1785859238.459258 utf8_to_data: 41000020 -> (1 1  )
1785859238.459262 utf8_to_data: 41000020 -> (1 1  )
1785859238.459266 utf8_to_data: 41000020 -> (1 1  )
1785859238.459269 utf8_to_data: 41000020 -> (1 1  )
1785859238.459283 utf8_to_data: 41000020 -> (1 1  )
1785859238.459286 utf8_to_data: 41000020 -> (1 1  )
1785859238.459290 utf8_to_data: 41000020 -> (1 1  )
1785859238.459293 utf8_to_data: 41000020 -> (1 1  )
1785859238.459297 utf8_to_data: 41000020 -> (1 1  )
1785859238.459301 utf8_to_data: 41000020 -> (1 1  )
1785859238.459305 utf8_to_data: 41000020 -> (1 1  )
1785859238.459308 utf8_to_data: 41000020 -> (1 1  )
1785859238.459312 utf8_to_data: 41000020 -> (1 1  )
1785859238.459316 utf8_to_data: 41000020 -> (1 1  )
1785859238.459319 utf8_to_data: 41000020 -> (1 1  )
1785859238.459324 utf8_to_data: 41000020 -> (1 1  )
1785859238.459328 utf8_to_data: 41000020 -> (1 1  )
1785859238.459331 utf8_to_data: 41000020 -> (1 1  )
1785859238.459335 utf8_to_data: 41000020 -> (1 1  )
1785859238.459339 utf8_to_data: 41000020 -> (1 1  )
1785859238.460014 utf8_to_data: 41000020 -> (1 1  )
1785859238.460020 utf8_to_data: 41000020 -> (1 1  )
1785859238.460025 utf8_to_data: 41000020 -> (1 1  )
1785859238.460033 utf8_to_data: 41000020 -> (1 1  )
1785859238.460037 utf8_to_data: 41000020 -> (1 1  )
1785859238.460040 utf8_to_data: 41000020 -> (1 1  )
1785859238.460056 utf8_to_data: 41000020 -> (1 1  )
1785859238.460075 utf8_to_data: 41000020 -> (1 1  )
1785859238.460086 utf8_to_data: 41000020 -> (1 1  )
1785859238.460099 utf8_to_data: 41000020 -> (1 1  )
1785859238.460102 utf8_to_data: 41000020 -> (1 1  )
1785859238.460105 utf8_to_data: 41000020 -> (1 1  )
1785859238.460108 utf8_to_data: 41000020 -> (1 1  )
1785859238.460111 utf8_to_data: 41000020 -> (1 1  )
1785859238.460114 utf8_to_data: 41000020 -> (1 1  )
1785859238.460117 utf8_to_data: 41000020 -> (1 1  )
1785859238.460120 utf8_to_data: 41000020 -> (1 1  )
1785859238.460122 utf8_to_data: 41000020 -> (1 1  )
1785859238.460125 utf8_to_data: 41000020 -> (1 1  )
1785859238.460128 utf8_to_data: 41000020 -> (1 1  )
1785859238.460132 utf8_to_data: 41000020 -> (1 1  )
1785859238.460134 utf8_to_data: 41000020 -> (1 1  )
1785859238.460138 utf8_to_data: 41000020 -> (1 1  )
1785859238.460142 utf8_to_data: 41000020 -> (1 1  )
1785859238.460146 utf8_to_data: 41000020 -> (1 1  )
1785859238.460151 utf8_to_data: 41000020 -> (1 1  )
1785859238.460154 utf8_to_data: 41000020 -> (1 1  )
1785859238.460156 utf8_to_data: 41000020 -> (1 1  )
1785859238.460159 utf8_to_data: 41000020 -> (1 1  )
1785859238.460162 utf8_to_data: 41000020 -> (1 1  )
1785859238.460166 utf8_to_data: 41000020 -> (1 1  )
1785859238.460168 utf8_to_data: 41000020 -> (1 1  )
1785859238.460171 utf8_to_data: 41000020 -> (1 1  )
1785859238.460174 utf8_to_data: 41000020 -> (1 1  )
1785859238.460178 utf8_to_data: 41000020 -> (1 1  )
1785859238.460180 utf8_to_data: 41000020 -> (1 1  )
1785859238.460183 utf8_to_data: 41000020 -> (1 1  )
1785859238.460186 utf8_to_data: 41000020 -> (1 1  )
1785859238.460189 utf8_to_data: 41000020 -> (1 1  )
1785859238.460192 utf8_to_data: 41000020 -> (1 1  )
1785859238.460194 utf8_to_data: 41000020 -> (1 1  )
1785859238.460197 utf8_to_data: 41000020 -> (1 1  )
1785859238.460200 utf8_to_data: 41000020 -> (1 1  )
1785859238.460202 utf8_to_data: 41000020 -> (1 1  )
1785859238.460205 utf8_to_data: 41000020 -> (1 1  )
1785859238.460208 utf8_to_data: 41000020 -> (1 1  )
1785859238.460211 utf8_to_data: 41000020 -> (1 1  )
1785859238.460214 utf8_to_data: 41000020 -> (1 1  )
1785859238.460217 utf8_to_data: 41000020 -> (1 1  )
1785859238.460220 utf8_to_data: 41000020 -> (1 1  )
1785859238.460223 utf8_to_data: 41000020 -> (1 1  )
1785859238.460226 utf8_to_data: 41000020 -> (1 1  )
1785859238.460229 utf8_to_data: 41000020 -> (1 1  )
1785859238.460232 utf8_to_data: 41000020 -> (1 1  )
1785859238.460236 utf8_to_data: 41000020 -> (1 1  )
1785859238.460239 utf8_to_data: 41000020 -> (1 1  )
1785859238.460241 utf8_to_data: 41000020 -> (1 1  )
1785859238.460244 utf8_to_data: 41000020 -> (1 1  )
1785859238.460247 utf8_to_data: 41000020 -> (1 1  )
1785859238.460250 utf8_to_data: 41000020 -> (1 1  )
1785859238.460253 utf8_to_data: 41000020 -> (1 1  )
1785859238.460256 utf8_to_data: 41000020 -> (1 1  )
1785859238.460259 utf8_to_data: 41000020 -> (1 1  )
1785859238.460261 utf8_to_data: 41000020 -> (1 1  )
1785859238.460265 utf8_to_data: 41000020 -> (1 1  )
1785859238.460268 utf8_to_data: 41000020 -> (1 1  )
1785859238.460270 utf8_to_data: 41000020 -> (1 1  )
1785859238.460273 utf8_to_data: 41000020 -> (1 1  )
1785859238.460275 utf8_to_data: 41000020 -> (1 1  )
1785859238.460279 utf8_to_data: 41000020 -> (1 1  )
1785859238.460281 utf8_to_data: 41000020 -> (1 1  )
1785859238.460284 utf8_to_data: 41000020 -> (1 1  )
1785859238.460286 utf8_to_data: 41000020 -> (1 1  )
1785859238.460289 utf8_to_data: 41000020 -> (1 1  )
1785859238.460292 utf8_to_data: 41000022 -> (1 1 ")
1785859238.460294 utf8_to_data: 4100006f -> (1 1 o)
1785859238.460297 utf8_to_data: 4100006c -> (1 1 l)
1785859238.460300 utf8_to_data: 41000064 -> (1 1 d)
1785859238.460303 utf8_to_data: 41000022 -> (1 1 ")
1785859238.460306 utf8_to_data: 41000020 -> (1 1  )
1785859238.460308 utf8_to_data: 41000031 -> (1 1 1)
1785859238.460311 utf8_to_data: 41000036 -> (1 1 6)
1785859238.460314 utf8_to_data: 4100003a -> (1 1 :)
1785859238.460317 utf8_to_data: 41000030 -> (1 1 0)
1785859238.460320 utf8_to_data: 41000030 -> (1 1 0)
1785859238.460322 utf8_to_data: 41000020 -> (1 1  )
1785859238.460325 utf8_to_data: 41000030 -> (1 1 0)
1785859238.460328 utf8_to_data: 41000034 -> (1 1 4)
1785859238.460338 utf8_to_data: 4100002d -> (1 1 -)
1785859238.460341 utf8_to_data: 41000041 -> (1 1 A)
1785859238.460343 utf8_to_data: 41000075 -> (1 1 u)
1785859238.460346 utf8_to_data: 41000067 -> (1 1 g)
1785859238.460349 utf8_to_data: 4100002d -> (1 1 -)
1785859238.460352 utf8_to_data: 41000032 -> (1 1 2)
1785859238.460485 utf8_to_data: 41000036 -> (1 1 6)
1785859238.460499 /dev/pts/0: \033[30m
1785859238.460504 /dev/pts/0: \033[42m
1785859238.460507 /dev/pts/0: \r
1785859238.460509 /dev/pts/0: \n
1785859238.460644 /dev/pts/0: [0] 0:bash*                                                                                                                                                                                 "old" 16:00 04-Aug-26
1785859238.460653 /dev/pts/0: \033(B\033[m
1785859238.460656 /dev/pts/0: \033[?12l\033[?25h
1785859238.460660 /dev/pts/0: current mode WRAP
1785859238.460667 /dev/pts/0: setting mode CURSOR,WRAP
1785859238.460701 /dev/pts/0: redraw added 598 bytes
1785859238.460705 server_client_reset_state: client /dev/pts/0 mode CURSOR,WRAP
1785859238.460709 server_client_reset_state: cursor to 0,3
1785859238.460714 /dev/pts/0: \033[4;1H
1785859238.460720 server_client_check_pane_buffer: pane %0 is on
1785859238.460727 @0 active pane changed
1785859238.460731 @0 name timer already queued (474086 left)
1785859238.460933 /dev/pts/0: wrote 604 bytes (of 604)
1785859238.460942 /dev/pts/0: waiting for redraw, 0 bytes left
1785859238.460946 redraw timer fired
1785859238.460950 cmdq_next <global>: empty
1785859238.460954 cmdq_next </dev/pts/0>: empty
1785859238.460960 server_client_reset_state: client /dev/pts/0 mode CURSOR,WRAP
1785859238.460963 server_client_reset_state: cursor to 0,3
1785859238.460969 server_client_check_pane_buffer: pane %0 is on
1785859238.460989 @0 active pane changed
1785859238.460993 @0 name timer already queued (473824 left)
1785859238.471379 /dev/pts/0: read 80 bytes (already 0)
1785859238.471438 /dev/pts/0: keys are 80 (\033[?61;4;6;7;14;21;22;23;24;28;32;42;52c\033[>0;10;1c\033]10;rgb:cccc/cccc/cccc\033\\\033]11;r)
1785859238.471447 /dev/pts/0: received primary DA \033[?61;4;6;7;14;21;22;23;24;28;32;42;52c
1785859238.471453 applying terminal features: bpaste,ccolour,clipboard,cstyle,focus,title
1785859238.471459 /dev/pts/0: \033[?7727h
1785859238.471464 /dev/pts/0: \033(B\033[m
1785859238.471468 /dev/pts/0: \033[?12l\033[?25h
1785859238.471471 /dev/pts/0: current mode ALL
1785859238.471475 /dev/pts/0: setting mode CURSOR
1785859238.471478 /dev/pts/0: \033[?1006l\033[?1000l\033[?1002l\033[?1003l
1785859238.471487 /dev/pts/0: \033[1;1H
1785859238.471491 /dev/pts/0: \033[1;51r
1785859238.471495 /dev/pts/0: complete key \033[?61;4;6;7;14;21;22;23;24;28;32;42;52c 0xfe000000000
1785859238.471500 /dev/pts/0: keys are 41 (\033[>0;10;1c\033]10;rgb:cccc/cccc/cccc\033\\\033]11;r)
1785859238.471504 /dev/pts/0: received secondary DA \033[>0;10;1c
1785859238.471508 applying terminal features: bpaste,ccolour,clipboard,cstyle,focus,title
1785859238.471642 /dev/pts/0: \033[?7727h
1785859238.471648 /dev/pts/0: \033(B\033[m
1785859238.471651 /dev/pts/0: \033[?12l\033[?25h
1785859238.471653 /dev/pts/0: current mode ALL
1785859238.471657 /dev/pts/0: setting mode CURSOR
1785859238.471660 /dev/pts/0: \033[?1006l\033[?1000l\033[?1002l\033[?1003l
1785859238.471664 /dev/pts/0: \033[1;1H
1785859238.471668 /dev/pts/0: \033[1;51r
1785859238.471672 /dev/pts/0: complete key \033[>0;10;1c 0xfe000000000
1785859238.471676 /dev/pts/0: keys are 31 (\033]10;rgb:cccc/cccc/cccc\033\\\033]11;r)
1785859238.471699 colour_parseX11: rgb:cccc/cccc/cccc = #cccccc
1785859238.471703 /dev/pts/0: foreground is #cccccc
1785859238.471707 /dev/pts/0: complete key \033]10;rgb:cccc/cccc/cccc\033\\ 0xfe000000000
1785859238.471710 /dev/pts/0: keys are 6 (\033]11;r)
1785859238.471713 /dev/pts/0: partial key \033]11;r
1785859238.471720 cmdq_next <global>: empty
1785859238.471724 cmdq_next </dev/pts/0>: empty
1785859238.471728 /dev/pts/0: redraw window status borders overlay panes
1785859238.471733 /dev/pts/0: redraw deferred (142 left)
1785859238.471752 redraw timer started
1785859238.471758 server_client_reset_state: client /dev/pts/0 mode CURSOR,WRAP
1785859238.471762 server_client_reset_state: cursor to 0,3
1785859238.471765 /dev/pts/0: \033[4;1H
1785859238.471769 /dev/pts/0: current mode CURSOR
1785859238.471772 /dev/pts/0: setting mode CURSOR,WRAP
1785859238.471777 server_client_check_pane_buffer: pane %0 is on
1785859238.471783 @0 active pane changed
1785859238.471787 @0 name timer already queued (463030 left)
1785859238.472712 /dev/pts/0: wrote 148 bytes (of 148)
1785859238.472742 cmdq_next <global>: empty
1785859238.472747 cmdq_next </dev/pts/0>: empty
1785859238.472753 /dev/pts/0: redraw window status borders overlay panes
1785859238.472755 /dev/pts/0: redraw needed
1785859238.472761 status_redraw enter
1785859238.472765 format_defaults: c=/dev/pts/0
1785859238.472768 format_defaults: s=none
1785859238.472771 format_defaults: wl=none
1785859238.472774 format_defaults: wp=none
1785859238.472781 screen_write_start: size 209x1, no pane
1785859238.472786 screen_write_cursormove: from 0,0 to 0,0
1785859238.472840 format_expand1: expanding format: #[align=left range=left #{E:status-left-style}]#[push-default]#{T;=/#{status-left-length}:status-left}#[pop-default]#[norange default]#[list=on align=#{status-justify}]#[list=left-marker]<#[list=right-marker]>#[list=on]#{W:#[range=window|#{window_index} #{E:window-status-style}#{?#{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}, #{E:window-status-last-style},}#{?#{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}, #{E:window-status-bell-style},#{?#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}, #{E:window-status-activity-style},}}]#[push-default]#{T:window-status-format}#[pop-default]#[norange default]#{?window_end_flag,,#{window-status-separator}},#[range=window|#{window_index} list=focus #{?#{!=:#{E:window-status-current-style},default},#{E:window-status-current-style},#{E:window-status-style}}#{?#{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}, #{E:window-status-last-style},}#{?#{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}, #{E:window-status-bell-style},#{?#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}, #{E:window-status-activity-style},}}]#[push-default]#{T:window-status-current-format}#[pop-default]#[norange list=on default]#{?window_end_flag,,#{window-status-separator}}}#[nolist align=right range=right #{E:status-right-style}]#[push-default]#{T;=/#{status-right-length}:status-right}#[pop-default]#[norange default]
1785859238.472848 format_expand1: found #*1[
1785859238.472853 format_expand1: found #{}: E:status-left-style
1785859238.472858 format_replace: modifier 0 is E
1785859238.472869 format_replace: format 'status-left-style' found: default
1785859238.472873 format_expand1: expanding format: default
1785859238.472876 format_expand1: result is: default
1785859238.472880 format_replace: replaced 'E:status-left-style' with 'default'
1785859238.472884 format_expand1: found #*1[
1785859238.472888 format_expand1: found #{}: T;=/#{status-left-length}:status-left
1785859238.472892 format_expand1: expanding format: #{status-left-length}
1785859238.472896 format_expand1: found #{}: status-left-length
1785859238.472906 format_replace: format 'status-left-length' found: 10
1785859238.472911 format_replace: replaced 'status-left-length' with '10'
1785859238.472916 format_expand1: result is: 10
1785859238.472921 format_replace: modifier 0 is T
1785859238.472926 format_replace: modifier 1 is =
1785859238.472931 format_replace: modifier 1 argument 0: 10
1785859238.472941 format_replace: format 'status-left' found: [#{session_name}] 
1785859238.472946 format_expand1: expanding format: [#{session_name}] 
1785859238.472951 format_expand1: found #{}: session_name
1785859238.472963 format_replace: format 'session_name' found: 0
1785859238.472968 format_replace: replaced 'session_name' with '0'
1785859238.472973 format_expand1: result is: [0] 
1785859238.472989 format_replace: applied length limit 10: [0] 
1785859238.472996 format_replace: replaced 'T;=/#{status-left-length}:status-left' with '[0] '
1785859238.473000 format_expand1: found #*1[
1785859238.473004 format_expand1: found #*1[
1785859238.473008 format_expand1: found #*1[
1785859238.473012 format_expand1: found #{}: status-justify
1785859238.473020 format_replace: format 'status-justify' found: left
1785859238.473024 format_replace: replaced 'status-justify' with 'left'
1785859238.473027 format_expand1: found #*1[
1785859238.473031 format_expand1: found #*1[
1785859238.473035 format_expand1: found #*1[
1785859238.473105 format_expand1: found #{}: W:#[range=window|#{window_index} #{E:window-status-style}#{?#{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}, #{E:window-status-last-style},}#{?#{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}, #{E:window-status-bell-style},#{?#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}, #{E:window-status-activity-style},}}]#[push-default]#{T:window-status-format}#[pop-default]#[norange default]#{?window_end_flag,,#{window-status-separator}},#[range=window|#{window_index} list=focus #{?#{!=:#{E:window-status-current-style},default},#{E:window-status-current-style},#{E:window-status-style}}#{?#{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}, #{E:window-status-last-style},}#{?#{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}, #{E:window-status-bell-style},#{?#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}, #{E:window-status-activity-style},}}]#[push-default]#{T:window-status-current-format}#[pop-default]#[norange list=on default]#{?window_end_flag,,#{window-status-separator}}
